CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;TIPO_HOGAR;MATERIAL_TECHUMBRE;DENSIDAD_HOGAR;CONDICION_DE_HABITABILIDAD
TQRMNOPYYHKNLMCDEFPCH00859465;2024;2;1;1;44;N;9;401;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;1;;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;4500000;10;10;10;;10;10;4500000;10;10;10;;10;10;459;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOQXXHKNLMCDEFPCH00859466;2024;2;1;1;44;N;9;93;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;1;1;450000;4;4;3;;4;2;225000;5;5;4;;6;4;102;1;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOTPVHLMLNCDEGNFJ00805296;2024;2;1;1;44;N;17;230;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;6;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPWTHKMKUCDEGNFJ00859443;2024;2;1;1;44;N;17;135;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;670000;6;6;5;;6;4;670000;9;10;9;;10;9;200;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOQXVHJNKUCDEHNHB00862657;2024;2;1;1;42;S;27;334;1;;4;1;;1;2;1;1;;1;1;1;2;2;2;2;4;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1080000;8;8;9;8;;9;540000;9;9;9;9;;10;353;2;0;1;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOPUSHMOLNCDEHNHB00801100;2024;2;2;1;42;S;27;424;1;;5;2;;7;2;1;1;;1;1;2;3;2;2;2;2;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;270000;2;2;2;2;;2;270000;6;6;7;6;;7;428;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Regular
TQRMNORYSHMOLNCDEHNHB00862658;2024;2;1;1;42;S;27;383;1;;4;1;;7;2;2;1;;1;2;1;3;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;6;1;5;2250000;10;10;10;10;;10;375000;7;8;8;7;;9;431;4;0;98;0;0;0;Extendido;Material durable;Medio;Regular
TQRMNOPXTHKMKTCDEHNHB00859741;2024;2;1;1;42;S;27;363;1;;4;2;;2;1;1;1;;1;1;1;2;2;2;2;4;3;2;0;2;2;2;0;0;0;0;1;;2;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;743000;6;7;7;6;;7;247666,67;5;6;6;5;;6;361;1;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNORXYHKMLLCDEHNHB00859326;2024;2;1;1;42;S;27;327;1;;4;1;;1;2;1;1;;1;1;1;2;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;4;565000;5;5;5;5;;5;94166,67;2;2;2;2;;1;351;1;3;2;0;0;0;Extendido;Material durable;Medio;Buena
TQRMNOPWPHJOLLCDEHNHB00862659;2024;2;1;1;42;S;27;278;1;;3;1;;7;2;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;241200;2;2;1;2;;1;241200;5;5;6;5;;6;272;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOPQUHJLLMCDEHNHB00862660;2024;2;1;1;42;S;27;389;1;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;4;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPPTHJOLOCDEHNHB00862661;2024;2;1;1;42;S;27;262;1;;2;1;;1;2;1;1;;1;2;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;6;;2;;3;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;160000;1;1;1;1;;1;160000;3;3;3;3;;4;273;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOURRHLMKSCDEGLDF00862662;2024;2;1;1;41;N;15;171;1;;1;1;;2;2;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;728000;6;7;8;;7;9;364000;7;8;9;;8;10;188;2;0;1;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOQXRHKKKUCDEGLDF00862663;2024;2;1;1;41;N;15;254;1;;2;1;;3;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;400000;3;3;4;;3;5;400000;8;8;9;;8;10;262;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOPQUHLOKUCDEGLDF00805162;2024;2;1;1;41;N;15;99;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;200000;1;1;2;;1;1;200000;4;4;6;;5;7;97;2;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQTMNOQTYHLOKUCDEGLDF00862664;2024;2;1;1;41;N;15;218;1;;1;1;;5;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;300000;2;2;3;;2;3;300000;6;7;8;;7;9;219;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOTQYHKMLLCDEGLDF00862665;2024;2;1;1;41;N;15;338;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;1;3;800000;7;7;8;;7;9;200000;4;4;6;;5;7;376;1;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOQSSHMKLLCDEGLDF00799961;2024;2;1;1;41;N;15;187;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;2;2;2;0;0;0;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;800000;7;7;8;;7;9;400000;8;8;9;;8;10;198;1;0;2;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOQUTHKMLMCDEGLDF00859792;2024;2;1;1;41;N;15;156;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;858000;7;7;9;;8;9;214500;5;5;6;;5;8;189;1;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOSPUHJLLOCDEOHCH00862777;2024;2;1;1;44;N;91;132;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1040000;8;8;7;;9;8;520000;9;9;8;;9;9;153;1;2;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNORYVHLOLTCDEHPJB00806535;2024;2;1;1;40;S;29;367;1;;4;2;;4;2;1;1;;1;1;2;1;1;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;313000;2;2;3;2;;2;78250;1;1;1;1;;1;462;1;0;4;0;0;0;Nuclear;Material durable;Medio;Saludable
TQRMNOQTQHKOLQCDEHPJB00859616;2024;2;1;1;40;S;29;292;1;;2;1;;4;1;1;1;;1;1;1;1;1;2;2;2;2;2;0;1;1;1;2;0;1;1;9;por divorcio se encuentra judicializado;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;460000;4;4;4;4;;4;230000;5;5;7;5;;7;311;1;2;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPXXHLOLUCDEHPJB00806522;2024;2;1;1;40;S;29;277;1;;1;1;;4;2;1;1;;1;1;1;2;2;1;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;1;2;1;2;2;2;1;0;1;205000;1;1;1;1;;1;205000;4;5;6;4;;6;286;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNORSSHJKQMCDEIJAH00862778;2024;2;1;1;1;S;33;1894;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;600000;5;;5;5;;5;600000;9;;9;9;;9;2507;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNORYYHMLPSCDEIJAH00802004;2024;2;1;1;1;S;33;2511;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;6;1;5;0;12;;12;12;;12;0;12;;12;12;;12;0;1;2;98;0;0;0;Extendido;Material durable;Medio;Buena
TQRMNORTYHMKKMCDEIOAH00808235;2024;2;1;1;43;N;38;207;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1085000;8;8;8;;9;9;542500;9;9;9;;9;9;320;1;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOSSSHKLKQCDEIOAH00859673;2024;2;1;1;43;N;38;189;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1270000;9;9;9;;9;9;635000;9;10;9;;10;9;285;1;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOPWRHLMKQCDEIOAH00808236;2024;2;1;1;43;N;38;145;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;1;1;1;1;1;2;0;2;0;6;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1580000;9;10;10;;10;10;790000;10;10;10;;10;10;197;2;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNORQXHKMKRCDEIOAH00859878;2024;2;1;1;43;N;38;159;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;390000;3;3;3;;3;3;390000;8;8;7;;8;8;183;1;0;97;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOTRPHMMKRCDEIOAH00859674;2024;2;1;1;43;N;38;154;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOQWYHMLKPCDEIHJF00859519;2024;2;1;1;44;N;31;173;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;900000;7;8;7;;8;7;450000;8;9;7;;9;7;176;1;0;2;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNPSXQHMOKQCDEIHJF00806805;2024;2;1;1;44;N;31;429;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;3;1;2;800000;7;7;6;;7;6;266666,67;6;6;5;;6;4;457;2;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOQVPHLNKPCDEIHJF00806796;2024;2;1;1;44;N;31;129;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;2200000;10;10;10;;10;10;550000;9;9;8;;9;8;148;1;2;4;0;0;0;Nuclear;Material durable;Medio;Buena
TQSMNOTXYHLNKTCDEFKID00803695;2024;2;1;1;43;S;4;438;1;;1;2;;4;2;1;1;;1;1;2;3;2;2;2;1;1;2;0;2;2;2;0;0;0;0;2;;2;;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;320000;2;2;2;2;;2;160000;3;3;3;3;;3;729;1;0;98;0;0;0;Nuclear;Material durable;Medio;Regular
TQRMNOTXYHLNKTCDEFKID00803696;2024;2;1;1;43;S;4;507;1;;1;2;;4;2;1;1;;1;1;2;3;2;2;2;1;1;2;0;1;1;2;2;0;2;0;2;;2;;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;7;2;5;440000;4;4;4;4;;3;62857,14;1;1;1;1;;1;530;1;0;98;0;0;0;Extendido;Material durable;Alto;Regular
TQRMNOQRTHKOLOCDEFKID00859618;2024;2;1;1;43;S;4;1119;1;;1;2;;4;2;1;1;;1;1;1;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNORWPHMOLMCDEFKID00798628;2024;2;2;1;43;S;4;690;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;4;0;4;600000;5;5;5;5;;5;150000;3;3;3;3;;2;997;1;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOQTWHMMLNCDEFKID00803697;2024;2;1;1;43;S;4;550;2;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;510000;4;5;4;4;;4;255000;6;6;5;6;;5;987;1;2;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNORSVHKMLPCDEFKID00859620;2024;2;1;1;43;S;4;476;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;980000;8;8;8;7;;7;980000;10;10;10;10;;10;714;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNORVSHMOLPCDEFKID00798485;2024;2;1;1;43;S;4;827;1;;2;1;;1;2;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;4;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;381000;3;3;3;3;;3;190500;4;4;3;4;;3;1050;1;0;2;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPTTHKKRRCDEIJAH00862779;2024;2;1;1;1;S;33;901;2;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;Unipersonal;Material durable;Medio;Buena
TQRMNOQPUHJMKOCDEIJAH00862462;2024;2;1;1;1;S;33;2473;1;;3;1;;3;1;1;1;;1;1;1;1;2;1;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;2;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOQURHMMLOCDEFIAH00798192;2024;2;1;1;43;S;2;437;1;;3;1;;5;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOQQRHLKQLCDEIJAH00807556;2024;2;1;1;1;S;33;2068;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2000000;10;;10;10;;10;2000000;10;;10;10;;10;2857;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNORVWHKKTUCDEIJAH00859164;2024;2;1;1;1;S;33;1578;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1000000;8;;7;8;;8;1000000;10;;10;10;;10;2089;96;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOQUYHLLRLCDEIJAH00807586;2024;2;1;1;1;S;33;3261;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;4;2;2;1500000;9;;9;9;;9;375000;7;;7;7;;8;7303;1;2;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOPWPHJNLRCDEFIAH00862463;2024;2;1;1;43;S;2;402;1;;4;1;;2;2;1;1;;1;1;1;1;2;2;2;4;4;2;0;1;1;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;1;2;2;2;2;7;2;5;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;5;2;3;4;0;Extendido;Material durable;Medio;Buena
TQRMNOQVSHMOLRCDEFIAH00798276;2024;2;1;1;43;S;2;664;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;0;2;630000;5;6;5;5;;5;315000;7;7;6;7;;6;632;1;2;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNORYUHJMLSCDEFIAH00862464;2024;2;1;1;43;S;2;492;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;2;3;0;3;550000;5;5;5;5;;4;183333,33;4;4;3;4;;4;613;1;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNOQQSHJMLUCDEFIAH00862465;2024;2;1;1;43;S;2;601;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;210000;1;1;1;1;;1;105000;2;2;2;2;;2;579;1;0;98;0;0;0;Nuclear;Material durable;Medio;Buena
TQRMNORYQHJMLUCDEFIAH00862466;2024;2;1;1;43;S;2;785;2;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;2;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;3;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;98;0;2;1;0;0;Extendido;Material durable;Medio;Buena
TQRMNORRSHLMLUCDEFIAH00803304;2024;2;1;1;43;S;2;633;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;1;1;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1000000;8;8;8;8;;7;1000000;10;10;10;10;;10;1079;96;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOPQXHKOMNCDEFKID00858940;2024;2;1;1;43;S;4;911;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;580000;5;5;5;5;;5;290000;6;7;6;6;;6;1299;1;2;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOPPYHLNKRCDEHGHJ00805643;2024;2;1;1;44;N;20;138;1;;3;1;;4;1;1;1;;1;1;1;1;1;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;580000;5;5;4;;5;4;290000;6;7;5;;7;6;184;2;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNORYXHJMKPCDEHGHJ00862467;2024;2;1;1;44;N;20;119;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;560000;5;5;4;;5;4;280000;6;6;5;;7;5;163;2;0;98;0;0;0;Nuclear;Material durable;Bajo;Buena
TQRMNOQWWHJMKRCDEHGHJ00862468;2024;2;1;1;44;N;20;334;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;5;3;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Extendido;Material durable;Medio;Buena
TQRMNORVTHJMKRCDEHGHJ00862469;2024;2;1;1;44;N;20;181;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNORVYHKKKMCDEOJAH00858517;2024;2;1;1;44;N;93;80;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;470000;4;4;3;;4;4;470000;8;9;8;;9;8;103;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOPYYHJMLRCDEIKAH00862470;2024;2;1;1;43;S;34;304;1;;2;1;;3;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;150000;1;1;1;1;;1;150000;3;3;3;3;;2;332;1;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOQSYHLOKMCDEIOAH00808162;2024;2;1;1;43;N;38;151;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;500000;4;4;4;;5;5;500000;9;9;9;;9;9;157;96;0;98;0;0;0;Unipersonal;Material durable;Bajo;Buena
TQRMNOYWSHKMKRCDEFPCH00859037;2024;2;1;1;44;N;9;541;1;;6;1;;1;1;1;1;;1;1;1;1;2;2;2;6;4;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;0;5;2500000;10;10;10;;10;10;500000;9;9;8;;9;8;571;1;2;3;4;5;0;Extendido;Material durable;Bajo;Buena
TQRMNORQXHMOKQCDEFPCH00799271;2024;2;1;1;44;N;9;252;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;2;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1000000;8;8;7;;8;7;250000;5;6;4;;6;5;264;1;2;3;4;0;0;Nuclear;Material durable;Medio;Buena
